Viaje;DistEuclidiana;DistManhattan;Imputada
2520330402;173;-1;1
2520330403;189;-1;1
2520420101;577;-1;1
2520420102;373;-1;1
2520420103;2608;2980;0
2520420104;2608;2980;0
2520420201;1565;1671;0
2520420202;1565;1671;0
2520510101;169;-1;1
2520510102;242;-1;1
2520510201;26062;30197;0
2520510202;26062;30197;0
2520510301;444;-1;1
2520510302;133;-1;1
2520600101;15657;17928;0
2520600102;15657;17928;0
2520600103;15657;17928;0
2520600104;15657;17928;0
2520600201;2722;3294;0
2520600202;243;-1;1
2520600203;2463;3067;0
2520600204;3063;3432;0
2520600205;3063;3432;0
2520600401;1989;2705;0
2520600402;1989;2705;0
2520600501;1989;2705;0
2520600502;1989;2705;0
2520710101;503;-1;1
2520710102;115;-1;1
2520710103;878;1041;0
2520710104;878;1041;0
2520710105;271;-1;1
2520710106;209;-1;1
2520710301;179;-1;1
2520710302;607;-1;1
2520710401;878;1041;0
2520710402;878;1041;0
2520710403;565;-1;1
2520710404;426;-1;1
2520800101;2721;3268;0
2520800102;2721;3268;0
2520910101;18645;22676;0
2520910102;18645;22676;0
2520910201;788;1099;0
2520910202;788;1099;0
2521000201;929;1177;0
2521000202;929;1177;0
2521000203;13565;17398;0
2521000204;13565;17398;0
2521000301;707;995;0
2521000302;707;995;0
2521000303;545;760;0
2521000304;545;760;0
2521000305;545;760;0
2521000306;545;760;0
2521000401;545;760;0
2521000402;545;760;0
2521000403;545;760;0
2521000404;545;760;0
2521000501;707;995;0
2521000502;707;995;0
2521000701;707;995;0
2521000702;707;995;0
2521020301;21294;27601;0
2521020302;21294;27601;0
2521100101;-1;-1;0
2521100102;-1;-1;0
2521100201;-1;-1;0
2521100202;-1;-1;0
2521200101;5187;6909;0
2521200102;5187;6909;0
2521200201;-1;-1;0
2521200202;-1;-1;0
2521200301;-1;-1;0
2521200302;-1;-1;0
2521310101;-1;-1;0
2521310102;-1;-1;0
2521310201;-1;-1;0
2521310202;-1;-1;0
2521310301;-1;-1;0
2521310302;-1;-1;0
2521420101;5772;7799;0
2521420102;5772;7799;0
2521420201;-1;-1;0
2521420202;-1;-1;0
2521420301;-1;-1;0
2521420302;-1;-1;0
2521420401;-1;-1;0
2521420402;-1;-1;0
2521520101;-1;-1;0
2521520102;-1;-1;0
2521520103;-1;-1;0
2521520104;-1;-1;0
2521520201;16439;19689;0
2521520202;16439;19689;0
2521520301;23586;30955;0
2521520302;23586;30955;0
2521620101;15902;20119;0
2521620102;15902;20119;0
2521620201;263;-1;1
2521620202;609;-1;1
2521720101;756;1048;0
2521720102;756;1048;0
2521720201;756;1048;0
2521720202;756;1048;0
2521820101;881;1245;0
2521820102;5770;7310;0
2521820103;5770;7310;0
2521820201;881;1245;0
2521820202;5770;7310;0
2521820203;5770;7310;0
2521820401;-1;-1;0
2521910101;1984;2418;0
2521910102;1984;2418;0
2521910201;1984;2418;0
2521910202;1984;2418;0
2521910301;1984;2418;0
2521910302;1984;2418;0
2521910401;1984;2418;0
2521910402;1984;2418;0
2522020101;7844;11050;0
2522020102;7844;11050;0
2522020201;7845;11053;0
2522020202;7845;11053;0
2522020203;485;-1;1
2522020204;341;-1;1
2522020301;7839;11044;0
2522020302;7839;11044;0
2522020303;176;-1;1
2522020304;6;-1;1
2522020401;5057;6247;0
2522020402;5057;6247;0
2522120201;2460;2942;0
2522120202;2460;2939;0
2522120301;2490;3228;0
2522120302;2490;3225;0
2522120401;692;948;0
2522120402;688;943;0
2522200201;1054;1398;0
2522200202;1052;1395;0
2522200301;197;-1;1
2522200302;260;-1;1
2522200303;295;-1;1
2522200304;332;-1;1
2522300101;11125;15323;0
2522300102;1092;1490;0
2522300103;11136;14915;0
2522300104;354;-1;1
2522300105;169;-1;1
2522300201;10861;15067;0
2522300202;1468;2071;0
2522300203;11136;14915;0
2522300204;159;-1;1
2522300205;609;-1;1
2522300301;2770;3188;0
2522300302;2770;3188;0
2522300303;423;-1;1
2522300304;450;-1;1
2522300401;257;359;0
2522300402;257;359;0
2522300403;375;-1;1
2522300404;123;-1;1
2522430101;-1;-1;0
2522530101;2413;3356;0
2522530102;2413;3356;0
2522530201;25734;36108;0
2522530202;1703;2408;0
2522530203;1703;2408;0
2522530301;654;922;0
2522530302;654;922;0
2522530303;654;922;0
2522630201;167;-1;1
2522630202;364;-1;1
2522630301;18951;25624;0
2522630302;18951;25624;0
2522710101;1920;2656;0
2522710102;1920;2656;0
2522710103;2082;2734;0
2522710104;2082;2734;0
2522710201;1581;2029;0
2522710202;1581;2029;0
2522810201;17356;18617;0
2522810202;17356;18617;0
2522810401;17509;19669;0
2522810402;17509;19669;0
2522900101;397;532;0
2522900102;397;532;0
2522900103;899;1250;0
2522900104;899;1250;0
2523000101;701;777;0
2523000102;701;777;0
2523100101;296;375;0
2523100102;16925;17392;0
2523100103;13188;15635;0
2523100104;5139;7221;0
2523100201;-1;-1;0
2523100202;-1;-1;0
2523100203;-1;-1;0
2523100204;-1;-1;0
2523100301;3029;3698;0
2523100302;3029;3698;0
2523100401;-1;-1;0
2523100402;-1;-1;0
2523100501;-1;-1;0
2523100502;-1;-1;0
2523210101;933;-1;1
2523210102;413;-1;1
2523210201;3276;3896;0
2523210202;3276;3896;0
2523210301;17354;22122;0
2523210302;17354;22122;0
2523310101;1643;2004;0
2523310102;1643;2004;0
2523310201;3621;5021;0
2523310202;3621;5021;0
2523400201;9402;10543;0
2523400202;9402;10543;0
2523400301;2068;2631;0
2523400302;2068;2631;0
2523400401;1827;1993;0
2523400402;1827;1993;0
2523520101;181;199;0
2523520102;181;199;0
2523600101;15664;19291;0
2523600102;15664;19291;0
2523600201;-1;-1;0
2523600202;-1;-1;0
2523600203;15664;19291;0
2523600204;15664;19291;0
2523700101;4196;4809;0
2523700102;4196;4809;0
2523700201;177;-1;1
2523700202;176;-1;1
2523700301;177;-1;1
2523700302;320;-1;1
2523700303;411;-1;1
2523700304;454;-1;1
2523700401;4196;4809;0
2523700402;4196;4809;0
2523700501;2297;2903;0
2523700502;2297;2903;0
2523700503;87;-1;1
2523700504;241;-1;1
2523800101;16393;18856;0
2523800102;16393;18856;0
2523900101;12521;16358;0
2523900201;420;-1;1
2523900202;576;-1;1
2523900203;668;922;0
2523900204;668;922;0
2523900301;17303;24462;0
2523900302;668;922;0
2523900303;668;922;0
2523900401;667;920;0
2523900402;668;922;0
2523900501;736;1037;0
2523900502;737;1039;0
2523900503;679;-1;1
2523900504;385;-1;1
2524030201;2922;3160;0
2524030202;2920;3157;0
2524030203;1700;2036;0
2524030204;-1;-1;0
2524030205;2021;2465;0
2524030206;-1;-1;0
2524030207;-1;-1;0
2524030301;1819;2130;0
2524030302;-1;-1;0
2524030303;2021;2464;0
2524030304;-1;-1;0
2524030305;-1;-1;0
2524120101;16691;21131;0
2524120102;16691;21131;0
2524120201;-1;-1;0
2524120202;-1;-1;0
2524120301;3009;4218;0
2524120302;3009;4218;0
2524120401;-1;-1;0
2524120402;-1;-1;0
2524210101;5848;8039;0
2524210102;5848;8039;0
2524210103;-1;-1;0
2524210104;-1;-1;0
2524210201;2339;3284;0
2524210202;2340;3286;0
2524210203;-1;-1;0
2524210204;-1;-1;0
2524210301;2339;3284;0
2524210302;2340;3286;0
2524210303;-1;-1;0
2524210304;-1;-1;0
2524310101;1997;2824;0
2524310102;2004;2834;0
2524310201;150;-1;1
2524310202;292;-1;1
2524310301;599;653;0
2524310302;316;-1;1
2524310303;132;-1;1
2524310304;600;663;0
2524410101;6718;8024;0
2524410102;3898;4146;0
2524410103;10586;12164;0
2524410201;36416;36528;0
2524410202;36416;36522;0
2524410301;6718;8024;0
2524410302;3880;4113;0
2524410303;10566;12131;0
2524510101;16845;21340;0
2524510102;16845;21340;0
2524510201;-1;-1;0
2524510202;-1;-1;0
2524510301;12827;15323;0
2524510302;12827;15323;0
2524510401;1654;2324;0
2524510402;1654;2324;0
2524510501;-1;-1;0
2524510502;-1;-1;0
2524600101;2828;3508;0
2524600102;2828;3508;0
2524600201;2828;3508;0
2524600202;2828;3508;0
2524600301;2828;3508;0
2524600302;2828;3508;0
2524710101;1255;1721;0
2524710102;1255;1721;0
2524710103;1123;1252;0
2524710104;1123;1252;0
2524710105;2432;3423;0
2524710106;2432;3423;0
2524710107;14170;14911;0
2524710108;14170;14911;0
2524710201;1255;1721;0
2524710202;1255;1721;0
2524710203;4262;5728;0
2524710204;4262;5728;0
2524710301;682;802;0
2524710302;682;802;0
2524710401;3033;4021;0
2524710402;3033;4021;0
2524710501;3033;4021;0
2524710502;3033;4021;0
2524830101;1900;2199;0
2524830102;2031;2295;0
2524830103;144;180;0
2524830104;4538;6398;0
2524830105;4538;6398;0
2524830201;18667;21765;0
2524830202;18669;21766;0
2524930101;151;-1;1
2524930102;506;-1;1
2524930301;575;-1;1
2524930302;437;562;0
2524930303;920;1295;0
2524930304;795;1039;0
2524930305;471;591;0
2524930306;471;591;0
2524930307;171;-1;1
2524930401;932;1313;0
2524930402;932;1313;0
2524930501;959;1347;0
2524930502;1714;2185;0
2524930503;1323;1478;0
2524930504;471;591;0
2524930505;471;591;0
2524930506;471;591;0
2524930507;471;591;0
2524930508;471;591;0
2525020101;-1;-1;0
2525020102;-1;-1;0
2525020201;-1;-1;0
2525020202;-1;-1;0
2525020301;13022;16072;0
2525020302;13022;16072;0
2525020303;-1;-1;0
2525020304;-1;-1;0
2525110101;3284;4611;0
2525110102;3284;4611;0
2525110103;17512;20185;0
2525110104;17512;20185;0
2525110201;301;-1;1
2525110202;611;-1;1
2525110203;75;-1;1
2525110204;135;-1;1
2525110205;392;-1;1
2525110206;57;-1;1
2525110207;17512;20185;0
2525110208;17512;20185;0
2525110301;297;-1;1
2525110302;468;-1;1
2525110303;4172;5890;0
2525110304;4172;5890;0
2525110305;843;1188;0
2525110306;843;1188;0
2525110401;105;-1;1
2525110402;244;-1;1
2525110403;17512;20185;0
2525110404;17512;20185;0
2525230101;1015;1084;0
2525230102;2406;3329;0
2525230103;2569;3611;0
2525230104;1553;2045;0
2525230201;149;-1;1
2525230202;366;-1;1
2525330101;1011;1354;0
2525330102;-1;-1;0
2525330103;-1;-1;0
2525330301;941;1271;0
2525330302;941;1271;0
2525330401;929;1255;0
2525330402;929;1255;0
2525410101;9669;13164;0
2525410102;9597;10403;0
2525410103;18407;21880;0
2525410201;17148;22069;0
2525410202;17148;22069;0
2525410401;11261;14170;0
2525410402;11261;14170;0
2525530101;-1;-1;0
2525530102;-1;-1;0
2525530103;-1;-1;0
2525530104;-1;-1;0
2525530201;-1;-1;0
2525530202;-1;-1;0
2525530301;-1;-1;0
2525530302;-1;-1;0
2525630101;744;805;0
2525630102;744;805;0
2525630201;18858;21676;0
2525630202;18858;21676;0
2525630203;-1;-1;0
2525630204;-1;-1;0
2525630301;14007;19221;0
2525630302;6872;9325;0
2525630303;6872;9325;0
2525630304;14007;19221;0
2525730101;-1;-1;0
2525730102;-1;-1;0
2525730103;-1;-1;0
2525730104;-1;-1;0
2525730201;19587;24159;0
2525730202;19587;24159;0
2525810101;11035;14538;0
2525810102;11035;14538;0
2525810201;1203;1468;0
2525810202;1203;1468;0
2525810203;268;-1;1
2525810204;217;-1;1
2525810301;24766;28125;0
2525920101;15863;19569;0
2525920102;15863;19569;0
2525920201;15297;19316;0
2525920202;15297;19316;0
2525920301;1455;1636;0
2525920302;1455;1636;0
2526000201;3058;4007;0
2526000202;3058;4007;0
2526000203;3058;4007;0
2526000204;3058;4007;0
2526100101;10148;11726;0
2526100102;10148;11726;0
2526100103;127;-1;1
2526100104;193;-1;1
2526220101;382;-1;1
2526220102;613;-1;1
2526220103;441;499;0
2526220104;441;499;0
2526220201;30900;40876;0
2526220202;30900;40876;0
2526220301;803;1009;0
2526220302;803;1009;0
2526220303;395;-1;1
2526220304;772;-1;1
2526310101;150;-1;1
2526310102;570;-1;1
2526310103;783;-1;1
2526310104;400;-1;1
2526410101;-1;-1;0
2526410102;-1;-1;0
2526410201;-1;-1;0
2526410202;-1;-1;0
2526410301;-1;-1;0
2526410302;-1;-1;0
2526510101;1219;1222;0
2526510102;1219;1222;0
2526510201;853;946;0
2526510202;853;946;0
2526510301;484;485;0
2526510302;484;485;0
2526630101;1754;2412;0
2526630102;1754;2412;0
2526630103;1754;2412;0
2526630104;1754;2412;0
2526630301;13699;16291;0
2526630302;13699;16291;0
2526630401;1754;2412;0
2526630402;1754;2412;0
2526720101;1396;1755;0
2526720102;1396;1755;0
2526720103;631;673;0
2526720104;523;-1;1
2526720105;456;563;0
2526720201;457;-1;1
2526720202;304;-1;1
2526820101;91;-1;1
2526820102;359;-1;1
2526820201;285;-1;1
2526820202;268;-1;1
2526820301;17661;21672;0
2526820302;17661;21672;0
2527020101;1001;1268;0
2527020102;1001;1268;0
2527020201;530;-1;1
2527020202;100;-1;1
2527020301;1736;2070;0
2527020302;1701;1981;0
2527020303;1312;1835;0
2527020304;1256;1746;0
2527020401;699;906;0
2527020402;699;906;0
2527020403;699;906;0
2527020404;699;906;0
2527020501;697;902;0
2527020502;23954;32093;0
2527020503;2329;3278;0
2527020504;22547;29716;0
2527020601;338;-1;1
2527020602;312;-1;1
2527130201;3641;4548;0
2527130202;3254;3851;0
2527130203;498;697;0
2527220101;1923;2571;0
2527220102;1923;2571;0
2527220201;1923;2571;0
2527220202;1923;2571;0
2527220301;619;-1;1
2527220302;149;-1;1
2527330101;304;-1;1
2527330102;334;-1;1
2527430101;1271;-1;1
2527430102;470;-1;1
2527430103;1286;-1;1
2527430104;3689;3778;0
2527430105;633;893;0
2527510101;716;920;0
2527510102;716;920;0
2527510201;716;920;0
2527510202;716;920;0
2527510401;716;920;0
2527510402;716;920;0
2527510501;20686;27895;0
2527510502;20686;27895;0
2527600101;30447;38121;0
2527600102;30447;38121;0
2527600103;4043;5713;0
2527600104;4043;5713;0
2527600201;4745;6700;0
2527600202;4745;6700;0
2527600203;4745;6700;0
2527600204;1983;2771;0
2527600205;4961;6265;0
2527600206;518;-1;1
2527600207;412;-1;1
2527600208;3685;5183;0
2527600209;3685;5183;0
2527600301;4745;6700;0
2527600302;1983;2771;0
2527600303;4961;6265;0
2527600401;4745;6700;0
2527600402;4745;6700;0
2527600403;4745;6700;0
2527600404;1983;2771;0
2527600405;4961;6265;0
2527600406;3685;5183;0
2527600407;3685;5183;0
2527600501;4745;6700;0
2527600502;4745;6700;0
2527600503;4745;6700;0
2527600504;1983;2771;0
2527600505;4961;6265;0
2527600506;3685;5183;0
2527600507;3685;5183;0
2527720101;22344;22915;0
2527720102;7797;8325;0
2527720103;14558;14590;0
2527720201;550;-1;1
2527720202;197;-1;1
2527720203;600;-1;1
2527720204;267;-1;1
2527720301;5352;6957;0
2527720302;5352;6957;0
2527720401;280;-1;1
2527720402;204;-1;1
2527820101;21180;21385;0
2527820102;21180;21385;0
2527820201;642;-1;1
2527820202;233;-1;1
2527820203;116;-1;1
2527820204;213;-1;1
2527820205;298;-1;1
2527820206;278;-1;1
2527820207;95;-1;1
2527820208;420;-1;1
2527820301;362;-1;1
2527820302;288;-1;1
2527820303;605;-1;1
2527820304;279;-1;1
2527820401;367;-1;1
2527820402;343;-1;1
2527820403;252;-1;1
2527820404;89;-1;1
2527920101;7020;9785;0
2527920102;7020;9785;0
2528010201;-1;-1;0
2528010202;-1;-1;0
2528010203;-1;-1;0
2528010204;-1;-1;0
2528010205;-1;-1;0
2528010206;-1;-1;0
2528010401;-1;-1;0
2528010402;-1;-1;0
2528010403;-1;-1;0
2528010404;-1;-1;0
2528010405;-1;-1;0
2528010406;-1;-1;0
2528120101;2985;3896;0
2528120102;1655;1834;0
2528120103;3710;5228;0
2528120104;6966;8310;0
2528120301;10742;15152;0
2528120302;10742;15152;0
2528120401;1193;1357;0
2528120402;1193;1357;0
2528120501;2985;3896;0
2528120502;2985;3896;0
2528120503;499;-1;1
2528120504;657;-1;1
2528210201;13193;18634;0
2528210202;13185;18623;0
2528310301;2698;3154;0
2528310302;2698;3154;0
2528420101;2828;2932;0
2528420102;2828;2932;0
2528420103;-1;-1;0
2528420104;-1;-1;0
2528420201;26464;36048;0
2528420202;26464;36048;0
2528420203;-1;-1;0
2528420204;-1;-1;0
2528420301;5971;7022;0
2528420302;5971;7022;0
2528420303;1528;1734;0
2528420304;1034;1246;0
2528420305;506;522;0
2528420401;1048;1312;0
2528510101;8782;11578;0
2528510102;9091;12812;0
2528510103;4027;5560;0
2528510201;8782;11578;0
2528510202;9110;12836;0
2528510203;4053;5592;0
2528510301;3523;4957;0
2528510302;3523;4957;0
2528510401;8782;11578;0
2528510402;8549;12081;0
2528510403;3523;4957;0
2528510501;8782;11578;0
2528510502;8549;12081;0
2528510503;3523;4957;0
2528610101;29606;40487;0
2528610102;29606;40487;0
2528610201;18419;26039;0
2528610202;18419;26039;0
2528730101;7746;9774;0
2528730102;7745;9772;0
2528730103;1838;2042;0
2528730104;1838;2042;0
2528730105;-1;-1;0
2528730106;-1;-1;0
2528730201;1517;1711;0
2528730202;-1;-1;0
2528730203;-1;-1;0
2528810101;3426;4439;0
2528810102;3426;4439;0
2528810201;3426;4439;0
2528810202;3426;4439;0
2528900101;3323;4651;0
2528900102;3323;4651;0
2528900201;3323;4651;0
2528900202;3323;4651;0
2528900301;3323;4651;0
2528900302;3323;4651;0
2528900401;14280;17311;0
2528900402;14280;17311;0
2528900501;3323;4651;0
2528900502;3323;4651;0
2528900601;14415;17696;0
2528900602;14415;17696;0
2529030101;9814;11887;0
2529030102;9814;11887;0
2529030201;11798;16577;0
2529030202;11798;16577;0
2529130101;121;-1;1
2529130102;766;-1;1
2529130103;341;405;0
2529130104;341;405;0
2529130201;1973;2788;0
2529130202;1973;2788;0
2529130401;333;405;0
2529130402;333;405;0
2529230101;7271;8878;0
2529230102;7271;8878;0
2529230201;2180;2561;0
2529230202;2180;2561;0
2529230301;2160;3013;0
2529230302;2160;3013;0
2529230303;630;-1;1
2529230304;288;-1;1
2529320101;1086;1130;0
2529320102;1086;1129;0
2529320201;3618;4884;0
2529320202;3619;4885;0
2529320203;122;-1;1
2529320204;310;-1;1
2529320301;17250;18833;0
2529320302;15590;16956;0
2529320303;1660;1876;0
2529320304;243;-1;1
2529320305;531;-1;1
2529320401;111;-1;1
2529320402;345;-1;1
2529320501;193;-1;1
2529320502;432;-1;1
2529420101;3193;3891;0
2529420102;3212;3935;0
2529420103;2076;2673;0
2529420104;2076;2673;0
2529420105;2076;2673;0
2529420106;2076;2673;0
2529420201;9869;11067;0
2529420202;9854;11022;0
2529420301;20825;21762;0
2529420302;20858;21807;0
2529420401;1286;1699;0
2529420402;1310;1744;0
2529420403;523;-1;1
2529420404;387;-1;1
2529420405;264;-1;1
2529420406;590;-1;1
2529420501;2054;2629;0
2529420502;2076;2673;0
2529500101;896;1241;0
2529500102;896;1241;0
2529500103;871;938;0
2529500104;871;938;0
2529500201;2249;3091;0
2529500202;2249;3091;0
2529500203;1246;1288;0
2529500204;1246;1288;0
2529630101;553;777;0
2529630102;553;777;0
2529630301;14820;15383;0
2529630302;14820;15383;0
2529630401;198;-1;1
2529630402;531;-1;1
2529710101;192;260;0
2529710102;192;260;0
2529710201;4285;4316;0
2529710202;4285;4316;0
2529710301;11906;14634;0
2529710302;11906;14634;0
2529710401;3280;3865;0
2529710402;3280;3865;0
2529710501;4285;4316;0
2529710502;4285;4316;0
2529710601;4285;4316;0
2529710602;4285;4316;0
2529710701;4285;4316;0
2529710702;4285;4316;0
2529710801;11906;14634;0
2529710802;11906;14634;0
2529810101;455;-1;1
2529810102;756;-1;1
2529810103;179;-1;1
2529810104;831;-1;1
2529900101;194;-1;1
2529900102;492;-1;1
2529900103;1528;2097;0
2529900104;1528;2097;0
2529900301;12777;17529;0
2529900302;13955;19472;0
2529900303;427;603;0
2529900304;3401;3832;0
2529900305;4148;4875;0
2530010101;14692;17714;0
2530010102;14688;17707;0
2530010301;792;1050;0
2530010302;793;1050;0
2530010401;657;915;0
2530010402;658;915;0
2530110101;16653;17230;0
2530110102;16653;17230;0
2530110201;660;934;0
2530110202;660;934;0
2530110203;-1;0;0
2530210201;1167;1638;0
2530210202;1167;1638;0
2530320101;2681;3168;0
2530320102;2681;3168;0
2530320201;3210;4538;0
2530320202;3210;4538;0
2530410101;14459;19181;0
2530410102;14459;19181;0
2530500101;16911;17869;0
2530500102;16912;17874;0
2530500201;15686;18996;0
2530500202;15684;18991;0
2530500301;1107;1542;0
2530500302;1106;1538;0
2530610101;12939;16245;0
2530610102;12939;16245;0
2530610201;610;759;0
2530610202;473;605;0
2530710101;-1;-1;0
2530710102;-1;-1;0
2530710103;2550;3267;0
2530710104;2550;3267;0
2530710201;15066;19670;0
2530710301;2166;2592;0
2530710302;2166;2592;0
2530800101;-1;-1;0
2530800102;-1;-1;0
2530800201;18192;20789;0
2530800202;18192;20789;0
2530800301;17037;19552;0
2530800302;17037;19552;0
2530800401;-1;-1;0
2530800402;-1;-1;0
2530910101;16073;20056;0
2530910102;16073;20056;0
2530910103;2742;3686;0
2530910104;2742;3686;0
2530910201;16073;20056;0
2530910202;16073;20056;0
2530910203;2742;3686;0
2530910204;2742;3686;0
2530910301;16073;20056;0
